,time,id,like,comment
1536,2020-02-18,DarkerThenBlack,0,没有小姐姐的官方号是火不起来的(疯狂暗示)
1535,2020-02-18,拆折更健康,0,"真当上班族在家办公不被老板监工？
(在家加班不用给加班费)"
1534,2020-02-18,愚丶乐,0,看把孩子逼得，各种整活。我继续一星+三连催更
1533,2020-02-18,于心于静,0,日常元首，话说贵单位人才济济啊
1532,2020-02-18,莫非烦,0,还未复工的都给个星吧，钉钉太惨了
1531,2020-02-18,可爱の33娘,0,丁丁这么不容易，我这个不用APP的都想上课了，感觉去APP评个五星，分期付款(〜￣△￣)〜（￣▽￣）（⌒▽⌒）
1530,2020-02-18,洛圣都加油站,0,前排
1529,2020-02-18,小妹妹乖,0,我笑了
1528,2020-02-18,空腹不要吃早餐哦,0,最起码因为1星问题后你找到了新的工作方向
1527,2020-02-18,洛圣都加油站,0,
1526,2020-02-18,演员清仔,0,"★☆☆☆☆
★☆☆☆☆
★☆☆☆☆
★☆☆☆☆
★☆☆☆☆
钉钉真实好用！一次付清了！不用谢！"
1525,2020-02-18,西电IRobot机器人战队,0,我只能去自刷了，钉钉我粉了
1524,2020-02-18,正经人太叔,0,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈草，我睡不着了，一路鬼畜刷过来哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
1523,2020-02-18,无良少年_,0,爬，就一个字，爬！
1522,2020-02-18,可爱的神喵,0,钉钉实在是太好用了，我给五星好评，一次性付清的那种(不用上网课就是好)
1521,2020-02-18,涂陌子,0,来了来了
1520,2020-02-18,雪之下雪乃雪之下雪乃,0,作为一个看着钉钉B站号从2000粉到12W粉的老粉，希望钉钉能扛起鬼畜区的大旗，三连奉上！
1519,2020-02-18,雪之下雪乃雪之下雪乃,0,突然高产，钉钉的官方号管理员一定是个B站的深度用户吧，上来就瞄准了鬼畜区，还用了元首的素材，着实令人佩服，不说了，五星好评一次付清！钉钉加油！
1518,2020-02-18,bili_33809051,0,在吗？装个防沉迷吧！要不然我就请小学生水军了
1517,2020-02-18,soda丶梳打,0,看了这个视频我才想起来今天忘打下班卡了
1516,2020-02-18,Dr_羅曼,0,钉钉努力的像个想要融入年轻人团队的老人
1515,2020-02-18,饺子yuno,0,钉钉你太卡哇伊了简直是我的快乐源泉
1514,2020-02-18,小青灯哦,0,我可以给你好评，但你能不能把我的钉钉封一天号
1513,2020-02-18,好悲伤蛙,0,感谢
1512,2020-02-18,就叫小张叭O_o,0,老钉，你要五星好评不要？只要你开金口，我立马给你分两期付清
1539,2020-02-18,未来尚未来哎呀,0,可以上次热评吗？我是钉钉的忠实粉丝
1541,2020-02-18,nineteeen,0,在？签个三方？
1510,2020-02-18,雨露_ys,0,咦
1542,2020-02-18,33385492374_bili,0,哈
1569,2020-02-18,我就是要叫这个名字,0,
1568,2020-02-18,喜欢青菜的小妖,0,在，加一个防沉迷系统，我发现我最近上头了
1567,2020-02-18,晓风不是小风,0,下次一钉
1566,2020-02-18,--黒-,0,各位各位，我可以在这里问大家一个问题吗？是这样的，我是一名中学生，由于我的寒假过的十分充实，导致我的寒假作业还剩下一部分没有写完，然后现在在上网课，寒假作业也没有交。我原本不怎么想写的，不过经过深刻反思后终于明白自己犯下的错误要自己去承担，我便萌发了想要写完作业的念头。可是就在这时，我的家长却教训我说，你的寒假作业还有多少没写，你到底知不知道，你的作业这样一直拖下去会越堆越多（上网课每天留作业）然后又叨叨了好多。当然这些都是我刚刚经过了自我检讨和反思的，我很清楚我接下来应该怎么做。之后我就感到心里有些委屈和难受，我明明刚刚进行了自我检讨，可是下一秒又被别人说教。我这种心情到底是怎么回事呢，我的这种想法到底是不是正确的呢？
1565,2020-02-18,绮陌要努力变得更优秀,0,想到了巫师cxk的那期，钉钉公关做得真好，爱了爱了～
1564,2020-02-18,爱吃饭de圆圈,0,大家去搜无限宝，真的比毒瘤还恶心
1563,2020-02-18,nilaiz,0,官方鬼畜 还是用的老素材 运营小姐姐老二刺猿了
1562,2020-02-18,不过是只猴,0,进军鬼畜区
1561,2020-02-18,原来这里面的名字可以取这么长,0,钉钉网课我唯唯诺诺，软件商店我重拳出击
1560,2020-02-18,產業作廢員,0,视频缓存了，这就去和老板对线
1559,2020-02-18,crystal小坩埚,0,大家快来欺负这个两集号！！！
1558,2020-02-18,Smile_awa,0,"我们是                  作者的粉丝
　　/　　　       ／　｜　　＼
ﾟ ∀ﾟ)ノ　　　\( ﾟ∀ﾟ\( ﾟ∀ﾟ\( ﾟ∀ﾟ

我们喜欢             作者！
　　/　　　  ｜　    ｜　　｜
ﾟ ∀ﾟ)ノ　     \( ﾟ∀ﾟ\( ﾟ∀ﾟ\( ﾟ∀ﾟ

我们要       点赞     投币   吃作者！       
　　/　　　  ｜　    ｜　　｜
ﾟ ∀ﾟ)ノ　     \( ﾟ∀ﾟ\( ﾟ∀ﾟ\( ﾟ∀ﾟ
　 ......
　　　 
ﾟдﾟ)ﾟдﾟ)ﾟдﾟ)　　　(ﾟ∇ﾟ

 
对，吃作者，拿刀叉来。   好啊好啊
　|　　　|　　　｜　　　　\
ﾟ ∀ﾟ)ノﾟ ∀ﾟ)ノﾟ ∀ﾟ)ノ　\( ﾟ∀ﾟ
(别让我上去，我会被作者杀的)"
1557,2020-02-18,阿贝尔的两块钱,0,分不分期你们要想清楚。上学不用，等你们上班了还是要用。（￣▽￣）
1556,2020-02-18,纯洁的丧尽天良,0,一天一更，不是一般的高产
1555,2020-02-18,crystal小坩埚,0,你为啥不直接威胁他们 两天内不提到4星以上 就推出同步考试功能呢说不定你就爷了
1554,2020-02-18,一个奇迹_,0,今天是充满网课的一天
1553,2020-02-18,胖虎爱阿羡呀,0,抱抱，五星了哦（没有分期）
1552,2020-02-18,苏雨菜的很,0,在？抽个老师封号
1551,2020-02-18,Alwaysjmx,0,我昨天开学明天8点开始上网课
1550,2020-02-18,柯柯叶枫,0,两小时前的钉钉，还热乎着
1549,2020-02-18,VERTEBRATE-,0,你好皮啊
1548,2020-02-18,凉のように,0,"开发钉钉的团队是真的惨，他们的努力也是摆在那里的，就算是分期付，也得给人家个利息吧
★☆☆☆☆
★☆☆☆☆
★☆☆☆☆
★☆☆☆☆
★☆☆☆☆
★☆☆☆☆
★☆☆☆☆
★☆☆☆☆
★☆☆☆☆
★☆☆☆☆
这样也算不辜负一个团队的努力"
1547,2020-02-18,想做人的猫,0,还在这儿水视频？ 服务器都宕机了
1546,2020-02-18,圣枪游侠__卢锡安,0,钉钉，我支持你！！！只要你肯女装，我刷爆五星
1545,2020-02-18,俏丽帕帕,0,我想知道评分高低对于钉钉重要吗？
1544,2020-02-18,nzdhpj_,0,🌟🌟🌟🌟🌟
1543,2020-02-18,meola888,0,不提醒我都忘了去分期 谢啦！
1511,2020-02-18,老c机cc,0,能不能给电脑端多加点功能QAQ？老师发的打卡在电脑上很容易找不到。。。还有点赞的时候老是提示当前有很多人点赞。。。明明没人点赞还提示(希望能顶上去让钉官看到)
1509,2020-02-18,心肝宝贝是诶诶,0,
1571,2020-02-18,Ctrl--Z,0,"爪巴
爪巴
爪巴
爪巴
爪巴
爪巴
爪巴
爪巴
爪巴
爪巴
爪巴
爪巴
爪巴
爪巴
爪巴
爪巴
爪巴
爪巴
爪巴
爪巴"
1478,2020-02-18,京九线上的冰岩,0,做个防沉迷
1476,2020-02-18,魔影MOYINY,0,我当你水军，明天给你应该5星好评，你给我5毛钱买辣条怎么样
1475,2020-02-18,めありー_,0,下次一钉
1473,2020-02-18,银色天然卷发,0,（其实我觉得大家只是泄愤软件，摸摸钉钉）
1472,2020-02-18,涵憨憨爪巴爪巴怪,0,燕子可爱
1471,2020-02-18,你好哦稀饭,0,官方鬼畜，最为致命！
1470,2020-02-18,EDD忙提的,0,在？我的账号都比你的等级高，你的账号怕不是注册出来吃灰的
1469,2020-02-18,王_乐乐不快乐,0,★☆☆☆☆
1468,2020-02-18,眼神老复杂了,0,你应该把“是钉钉官方本尊_(:з」∠)_”改为“是钉钉官方本钉_(:з」∠)_” @钉钉DingTalk
1467,2020-02-18,钉钉Ding_daIK,0,由于钉钉在各大应用市场评分低，所以从明日起我司决定下架钉钉
1466,2020-02-18,x漠栀y,0,恭喜评分上升0.1了
1465,2020-02-18,大橘猫不会游泳,0,在？急缺免签卡
1464,2020-02-18,x漠栀y,0,放弃钉钉，B站养你
1463,2020-02-18,3222352,0,在？抽个老师封号
1462,2020-02-18,爬皂角树的余天棒,0,哈哈哈，可爱
1461,2020-02-18,修改名要消耗6枚硬币,0,在什么时候上课上课掉次线？/滑稽
1460,2020-02-18,汉密尔顿他爹,0,在？求你把我钉钉账号封了
1459,2020-02-18,老龙吐痰,0,五星好评分期付款
1458,2020-02-18,顾景逸-,0,十万分福利随机抽取老师封个号吧
1457,2020-02-18,懿千年,0,为什么看不到直播回放？
1456,2020-02-18,火鸡味锅巴,0,"我会给你一个无法拒绝的条件
分 期 五 星"
1455,2020-02-18,诞神111,0,鬼畜区官方UP主
1454,2020-02-18,登势婆婆的丸子,0,给你个六星吧
1453,2020-02-18,屑蓝莓籽,0,在吗？封我账号，可不可以？
1452,2020-02-18,秋名山上的切莫,0,
1451,2020-02-18,埼玉没有恋爱,0,封我钉钉账号 秋梨膏
1450,2020-02-18,笑若沛沛然,0,钉钉
1449,2020-02-18,tanmu_0708,0,钉钉进军鬼畜区，所有视频差评，踩举报，外加关注的取关
1477,2020-02-18,夜半孤点灯,0,有一说一，真的不错
1479,2020-02-18,迷路の滑稽,0,可怜的钉钉，被喷的那么惨，你们还有没有人性吗！好了，5毛钱给我
1508,2020-02-18,q麻雀p,0,什么，屎蛋他。。。。
1480,2020-02-18,帝皇企鹅人,0,我们劳动局管的，不吃钉钉这一套
1507,2020-02-18,Simmmpson,0,"(つ  と)
 ∪ω∪"
1506,2020-02-18,在下小幻,0,在？建议防沉迷一下，一天不能过一个半小时
1505,2020-02-18,烛鲤不是鲤,0,猝死党的胜禾
1504,2020-02-18,鬼物社,0,在？再出首歌～上首太好听了！
1503,2020-02-18,全视之鱼,0,钉钉的评论区都是些嘴上（评论）说着漂亮话，下面却让钉钉不舒服的东西（指分期付款五星）
1502,2020-02-18,这图灵不灵,0,流量变现恶臭
1501,2020-02-18,钉钉手机客户端,0,给我号安排一下你看吧
1500,2020-02-18,ice_feather冰羽,0,死人都不放过
1499,2020-02-18,细胞衰质,0,在？封个号？
1498,2020-02-18,俄方份而饭,0,草
1497,2020-02-18,父大眼睛,0,官方号沦为鬼畜区up主
1496,2020-02-18,瓦达西瓦山西太君,0,在？把我钉钉账号封下？
1495,2020-02-18,曲奇丶大白,0,★☆☆☆☆
1494,2020-02-18,爱倒立的阿辰,0,要主动学习，不要让我钉咛你
1493,2020-02-18,贵州中医药大学-易班,0,扎堆，还大吼大叫，抓起来
1492,2020-02-18,干杯一一一一一一,0,不务正业
1491,2020-02-18,SKSKSKKSKSKK,0,好的呢
1490,2020-02-18,遇事不决羊驼君,0,入  乡 随 俗
1489,2020-02-18,膨胀的小星,0,举报呀！
1488,2020-02-18,叶哭无泪,0,无限宝，你看看人家钉钉，你再看看你！
1487,2020-02-18,喝茶的医生,0,这个官方有点意思
1486,2020-02-18,阀外狂徒张小三,0,好奇就问，这个片段到底出自哪部电影哦？
1485,2020-02-18,Sennisekour,0,有谁是跟👴一样直接看评论区的
1484,2020-02-18,没有世俗的欲望,0,还有五分钟就要上课了，不说了去给差评了
1483,2020-02-18,Pigeon老硬币,0,好了，看完了，上网课去的
1482,2020-02-18,马捞c班上的学习委员,0,"好评了哟，五星
就是网有点不好，只能分期给了(๑•́ωก̀๑)"
1481,2020-02-18,万妖始祖,0,"我们因一个长翅膀的动物，无法相见。
我们因一款长翅膀的软件，再次相遇。"
1570,2020-02-18,萧梦豪,0,高产似那啥
1572,2020-02-18,狄青牌酱油,0,钉钉nb(破音
1703,2020-02-17,琅钰初,0,42分钟前，热热还可以吃
1673,2020-02-18,Sure君,0,你们官方要自己好好想想，一个直播平台评分那么低是为什么！你们平台的主播一个个板着个脸，在那里枯燥的不知道在说些什么东西！你们招的都是些什么破主播，我让他打个游戏，他还骂我：小兔崽子你等着，扰乱课堂记律是吧，开学见。我让一个女主播跳个舞，她就是不跳，但态度稍微好一点，只是问候我几年级几班的，并声称告诉我班主任。所以现在，你知道为什么你评分这么低了吧，主播的态度这么差，你怎么可能会分高，建议把这些主播都封了
1671,2020-02-21,ume2007,0,此生无悔入钉钉，分期付款给五星
1661,2020-02-18,何天帝,0,过几天我们也要上网课了，然后我的电脑已经扑街几天了，是不是电脑预知到了要上网课，所以提前扑街了
1660,2020-02-18,安柠呐lemon,0,抽几个评论送封号礼包吧
1659,2020-02-18,树新峰--,0,
1658,2020-02-18,ArthurX777,0,看完鬼畜你自己的视频你也开始鬼畜你自己了
1657,2020-02-18,闪闪起球了,0,莫名可爱的钉钉
1656,2020-02-18,衛兵藻,0,有一说一，不愧是官方鬼畜，实属整活大师，别说了，五星好评一定给，不过分期
1655,2020-02-18,Parrot摸魚人,0,其實吧 怪錯人了 難 叮叮 難
1654,2020-02-18,俺永远喜欢戈薇,0,在？把我钉钉账号封了？
1653,2020-02-18,小时l,0,★☆☆☆☆
1652,2020-02-18,一个小透明的账户,0,哈哈哈这空耳太难了
1651,2020-02-18,安柠呐lemon,0,什么？元首也打一星了？
1650,2020-02-18,巴斯特九离,0,为什么我们要分期付你五星，你要认清，放孩子一条生路吧！
1649,2020-02-18,匆匆度日,0,"up，人类的硬币是有极限的，我从b站中学到的一件事，人越是想要硬币，反而越容易陷入意想不到的困境，前功尽弃，除非超过人类的极限
我不投币了，up!"
1648,2020-02-18,瘦不了小姐_Alice,0,官方被逼成up主了哈哈哈哈哈哈哈
1647,2020-02-18,东德克格勃,0,你居然打广告
1646,2020-02-18,哈哈哈都被占用了,0,不知道为啥，看官方这么惨我却心情很愉悦，用了两年多钉钉，这一下子有段莫名爽
1645,2020-02-18,那年秋天树下的你乀,0,在？防沉迷
1644,2020-02-18,望林成海,0,一次性得罪那么多学生，一首凉凉送给你。
1643,2020-02-18,cirreyop,0,好早阿
1642,2020-02-18,狂野の猪君,0,哈哈哈官方真可怜又可爱，都不忍心打一星了
1641,2020-02-18,Carl_999,0,呵呵红红火火恍恍惚惚好惨哇
1640,2020-02-18,回家就感觉,0,小钉爸爸们来这集合
1639,2020-02-18,小景家的小提莫,0,在？你钉钉响了，嗷11点了，那没事了
1638,2020-02-18,这还是名字,0,趁着他还二级赶紧欺负他
1637,2020-02-18,学习通Official,0,"你们可能不知道在家用钉钉上网课是什么概念
我们一般只会用两个字来形容这种人：学怪！

我经常说一句话，当年他小学生作文写未来在家上课，我今天0202年实现一波不是问题。
打他一个卡，这个作业不能交，这个作业不用交，交了就死定了。
反手给一个一星好评，闷声发大财。他还使劲推广？但是不用怕，他的推广赢不了五星。
打卡，网课，作业，作息，直播，很牛逼这波操作，如果把这个直播平台换成虎牙，我这把火箭将绝杀，但是换不得。
单走一个课程表，傻～逼，直接把课程表送走了。  
打他一个卡顶他。钉钉快点，钉钉，钉钉你评分让我们打成渣了都不来吗？钉钉你快点下架啊！钉钉别磨磨蹭蹭的。

给钉钉发份作业好吧，钉钉给你发一份五年高考三年模拟。

给钉钉发一份五三模拟！开始你的直播秀，刷赞刷赞。漂亮！

你一个老师靠钉钉能抓到我刷b站？你能抓到我？！你今天能人赃并获抓到我！当！场！就让你把这个电脑屏幕给吃掉！！！

（一脸懵逼+生无可恋脸）

欸我刚才好像是说让你吃掉吧"
1636,2020-02-18,喜欢悠闲快乐,0,好活，当赏！一星你有了
1672,2020-02-18,京华烟云热,0,带嘎吼，听说B站是个有爱的大家庭，我刚来B站没多久，快要升到5级了，能不能帮我点点赞，让我升到5级，我知道B友们最帅了。
1674,2020-02-18,空条承太郎郎郎,0,钉钉太棒了，6b6b(，刚来钉钉，这就是网课？👴死了！钉钉真好，亿次五星五亿次给完
1634,2020-02-18,默念莫念m,0,热乎的耶！
1675,2020-02-18,神风xl君,0,QWQ
1702,2020-02-17,以明、默,0,太爱钉钉了所以一星够了么
1701,2020-02-17,哈哈里欧,0,你是我见过第一个不要三连的up主
1700,2020-02-17,河南建业,0,钉钉找到了正确涨分途径
1699,2020-02-17,Wivelands,0,
1698,2020-02-17,汪的一声就哭了哎,0,五星好评我给了  毕竟我学校用的不是钉钉
1697,2020-02-17,苏氏仙,0,"电话也不接 
信息也不回 
还有空在B站发视频
分手吧！
我累了！"
